wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
3.0,3.0,0.0,6.0,7.0,3.0,1.0,5.0,3.0,1.5,20.0,0.0,0.0,0.952381,0.555556,1,1,5.3333330000000005,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9996844221358064
9.0,1.0,0.0,11.0,19.0,0.0,7.0,4.0,9.0,0.5,106.0,1.0,1.0,0.0,0.555556,0,0,10.555556,3.0,1.1111,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999998935583374
2.0,4.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,16.0,0.0,0.0,0.979592,0.75,1,6,6.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9987835458156784
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,4270.0,0.0,0.0,0.926829,0.333333,0,0,1005.75,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
11.0,1.0,1.0,2.0,20.0,53.0,2.0,1.0,0.0,0.9,90.0,1.0,0.0,0.0,0.4,0,0,7.090909,2.0,0.9091,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999497065508581
9.0,2.0,0.0,9.0,23.0,36.0,9.0,9.0,0.0,2.0,82.0,0.0,0.0,0.529412,0.4444439999999999,0,0,8.111111,1.0,0.8889,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9986815390400008
22.0,1.0,1.0,28.0,42.0,0.0,21.0,9.0,21.0,0.734694,477.0,0.28571399999999997,2.0,0.0,0.365079,0,0,20.363636,3.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
14.0,7.0,0.0,12.0,41.0,7.0,3.0,10.0,10.0,0.5897439999999999,333.0,0.666667,1.0,0.917241,0.27381,4,18,22.571429,12.0,2.7143,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999998443204
13.0,1.0,0.0,11.0,44.0,60.0,7.0,4.0,2.0,0.930556,447.0,0.833333,1.0,0.0,0.25,0,0,32.923077,12.0,3.2308,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999992837352
29.0,1.0,0.0,15.0,78.0,114.0,2.0,14.0,29.0,0.854167,505.0,1.0,3.0,0.0,0.237069,0,0,16.0,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.5965636444584382
11.0,1.0,1.0,2.0,20.0,53.0,2.0,1.0,0.0,0.9,90.0,1.0,0.0,0.0,0.4,0,0,7.090909,2.0,0.9091,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999497065508581
4.0,1.0,0.0,3.0,5.0,2.0,3.0,0.0,3.0,1.166667,78.0,0.25,0.0,0.0,0.5,0,0,16.5,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6661392558387514
1.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6518463791923687
4.0,2.0,1.0,5.0,13.0,4.0,1.0,5.0,4.0,2.0,96.0,0.0,0.0,0.8235290000000001,0.5,1,4,23.0,10.0,3.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999073655834648
5.0,5.0,0.0,7.0,8.0,6.0,0.0,7.0,5.0,0.916667,41.0,1.0,0.0,0.971831,0.325,1,2,6.6,1.0,0.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999883147131104
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666667,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6587249390131701
7.0,3.0,0.0,13.0,30.0,0.0,0.0,13.0,7.0,0.0,106.0,1.0,1.0,0.922078,0.28571399999999997,2,8,14.0,1.0,0.8571,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999998637327568
13.0,1.0,0.0,3.0,49.0,64.0,1.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999642808
5.0,3.0,0.0,24.0,36.0,2.0,2.0,23.0,4.0,1.0,537.0,1.0,1.0,0.9375,0.4,3,7,105.8,17.0,4.8,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999808824
1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6470390051004907
4.0,3.0,0.0,74.0,7.0,0.0,73.0,1.0,3.0,0.833333,40.0,1.0,0.0,0.818182,0.555556,0,0,8.5,3.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999842775932
10.0,1.0,0.0,1.0,62.0,39.0,0.0,1.0,3.0,0.8444440000000001,678.0,0.0,0.0,0.0,0.177778,0,0,65.8,13.0,6.4,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999995639172
42.0,1.0,0.0,10.0,90.0,335.0,6.0,5.0,39.0,0.667917,877.0,0.923077,1.0,0.0,0.125397,0,0,19.571429,6.0,1.2857,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
3.0,1.0,0.0,7.0,15.0,3.0,4.0,3.0,3.0,1.0,183.0,0.0,3.0,0.0,0.388889,0,0,58.666667,5.0,3.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9333658691307012
3.0,4.0,0.0,10.0,34.0,3.0,1.0,9.0,1.0,1.5,170.0,0.0,0.0,0.990566,0.666667,1,1,55.333333,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999387632265176
1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0,0,3.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6470390051004907
10.0,4.0,0.0,9.0,19.0,43.0,1.0,8.0,10.0,1.111111,88.0,0.0,0.0,0.905263,0.28,3,22,7.7,1.0,0.9,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999993332
11.0,3.0,15.0,22.0,20.0,0.0,15.0,7.0,10.0,0.7,114.0,0.0,1.0,0.791667,0.345455,2,4,9.181818,6.0,1.5455,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999954018404
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
48.0,2.0,0.0,59.0,113.0,1064.0,22.0,41.0,15.0,0.617021,1203.0,0.714286,2.0,0.318182,0.160393,1,1,23.916667,12.0,1.2083,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
38.0,1.0,0.0,4.0,68.0,0.0,3.0,1.0,38.0,0.081081,267.0,1.0,0.0,0.0,0.192105,1,1,6.0,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6672489210017881
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,11.0,14.0,0.0,0.0,11.0,4.0,0.333333,44.0,1.0,0.0,0.959459,0.4,2,7,9.75,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999975173168994
6.0,5.0,0.0,27.0,27.0,15.0,1.0,26.0,4.0,1.2,230.0,0.0,0.0,0.977064,0.533333,2,4,37.166667,7.0,1.8333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999996826792
6.0,3.0,0.0,9.0,27.0,15.0,0.0,9.0,6.0,1.2,167.0,0.0,0.0,0.975124,0.4444439999999999,2,6,26.666666999999997,4.0,1.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999930183872
14.0,1.0,0.0,9.0,53.0,27.0,0.0,9.0,10.0,0.596154,752.0,0.15,0.0,0.0,0.162393,0,0,51.285714,9.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
3.0,4.0,0.0,19.0,32.0,0.0,1.0,18.0,3.0,0.5,161.0,0.0,1.0,0.974359,0.5,2,3,52.333333,8.0,3.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999981325960924
3.0,4.0,0.0,10.0,16.0,0.0,2.0,8.0,3.0,0.75,93.0,0.5,1.0,0.96,0.555556,2,7,29.333333000000003,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.99997654769523
13.0,1.0,0.0,5.0,49.0,64.0,3.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307692,16.0,2.4615,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999755294
5.0,3.0,0.0,22.0,38.0,0.0,0.0,22.0,4.0,0.5,205.0,1.0,1.0,0.933333,0.333333,2,7,39.6,6.0,2.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999349900988
12.0,1.0,0.0,13.0,56.0,66.0,1.0,12.0,9.0,0.909091,338.0,0.0,0.0,0.0,0.208333,0,0,27.0,5.0,2.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999996
5.0,1.0,0.0,8.0,6.0,2.0,8.0,0.0,4.0,1.195652,189.0,0.086957,0.0,0.0,0.375,0,0,32.2,1.0,0.6,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999937843539308
6.0,1.0,0.0,8.0,25.0,0.0,2.0,6.0,6.0,0.3,275.0,1.0,0.0,0.0,0.380952,0,0,44.5,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999707156916
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,2120.0,0.0,0.0,0.926829,0.333333,0,0,495.5,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
4.0,7.0,0.0,7.0,13.0,6.0,0.0,7.0,3.0,1.333333,82.0,0.0,0.0,0.96,0.5,3,8,19.25,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999826478444488
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6672489210017881
0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6165916798757373
8.0,4.0,9.0,18.0,21.0,8.0,9.0,9.0,4.0,1.142857,111.0,0.0,0.0,0.872727,0.5,2,5,12.75,2.0,1.125,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999954654880736
15.0,3.0,0.0,7.0,26.0,53.0,2.0,5.0,15.0,0.833333,165.0,0.833333,5.0,0.933333,0.293333,2,6,9.6,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999996
14.0,3.0,0.0,10.0,42.0,27.0,1.0,9.0,14.0,0.769231,291.0,0.75,2.0,0.937799,0.25,3,4,19.5,2.0,1.0714,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999986
3.0,4.0,0.0,7.0,19.0,3.0,1.0,6.0,2.0,1.5,55.0,0.0,0.0,0.990566,0.666667,2,3,17.0,1.0,0.6667,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9996773844298966
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6672489210017881
2.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,2.0,0.0,28.0,1.0,1.0,0.952381,0.666667,1,2,12.5,3.0,1.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9872342998757404
4.0,3.0,0.0,8.0,8.0,6.0,1.0,7.0,3.0,1.0,30.0,1.0,0.0,0.952381,0.4,2,4,6.0,1.0,0.75,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9998766735664216
4.0,3.0,0.0,1.0,15.0,6.0,0.0,1.0,3.0,1.333333,1166.0,0.0,0.0,0.926829,0.333333,0,0,271.25,2.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
3.0,4.0,0.0,5.0,5.0,0.0,5.0,0.0,3.0,0.75,23.0,0.5,0.0,0.944444,0.666667,0,0,6.0,1.0,0.3333,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6762159775183844
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,374.0,0.0,0.0,0.974359,1.0,0,0,186.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6672489210017881
38.0,4.0,2.0,21.0,98.0,527.0,8.0,15.0,33.0,0.914005,807.0,0.909091,2.0,0.8451879999999999,0.15071800000000002,3,19,19.947368,10.0,2.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
23.0,3.0,3.0,34.0,78.0,161.0,18.0,22.0,20.0,0.8636360000000001,422.0,0.666667,2.0,0.903226,0.16956500000000002,2,16,17.086957,4.0,1.1304,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
19.0,1.0,0.0,2.0,19.0,171.0,1.0,1.0,19.0,1.055556,22.0,0.0,0.0,0.0,0.308271,0,0,0.0,1.0,1.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,1.0,0,0,15.0,0.0,0.0,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6597618614575098
2.0,4.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,618.0,0.0,0.0,0.97619,1.0,0,0,308.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9947008289299252
11.0,1.0,1.0,2.0,20.0,53.0,2.0,1.0,0.0,0.9,90.0,1.0,0.0,0.0,0.4,0,0,7.090909,2.0,0.9091,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.999497065508581
5.0,5.0,0.0,5.0,16.0,8.0,0.0,5.0,3.0,1.25,86.0,0.0,0.0,0.983539,0.7,2,3,16.0,3.0,1.2,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.99990107562728
2.0,4.0,0.0,5.0,7.0,1.0,0.0,5.0,2.0,2.0,614.0,0.0,0.0,0.97619,1.0,0,0,306.0,1.0,0.5,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.993371111143864
10.0,1.0,0.0,5.0,21.0,45.0,0.0,5.0,10.0,2.0,116.0,0.0,0.0,0.0,0.5,0,0,10.6,1.0,0.9,True,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999989422
25.0,1.0,0.0,90.0,48.0,214.0,88.0,9.0,24.0,0.891667,494.0,1.0,1.0,0.0,0.185455,0,0,18.36,5.0,2.2,True,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,23.827926,0.0,0.0,0.5,0.555556,0,0,6.841116,2.0,1.3333,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.16009403621576815
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,18.738828,0.0,0.0,0.5,0.555556,0,0,5.526028,2.0,1.143988,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.16275014578370892
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,24.0,0.0,0.0,0.5,0.555556,0,0,7.0,2.0,1.3333,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.160482402376625
4.8267760000000015,1.0,0.0,1.172649,13.374092,0.5554680000000001,1.587816,0.0,0.0,0.746929,281.644609,0.111042,1.774978,0.0,0.883956,0,0,20.561491,9.929917,1.553215,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.3269747537820057
2.910566,1.304236,0.0,2.427352,3.110243,1.279228,1.4034209999999998,1.89452,0.0,1.654316,28.091245,0.0,0.936551,0.295435,0.8737739999999999,0,0,13.472179999999998,2.0,1.117768,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.1501109217426615
3.0,1.353823,2.4082049999999997,6.5395330000000005,4.876443,3.0,4.460604,1.375808,0.0,2.0,20.187911,0.0,0.0,0.431225,0.555556,0,0,3.2810669999999997,1.999183,0.707964,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.25027290383698936
2.105616,2.913162,0.0,2.9974,4.1270620000000005,2.62797,1.14595,1.555423,0.783593,2.0,20.992268,0.0,0.0,0.934466,0.981313,0,0,6.8317710000000025,1.450453,0.858261,False,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6362238370566976
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,21.728263,0.0,0.0,0.5,0.555556,0,0,5.665853,2.0,1.199794,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.16533182061800605
3.0,1.075408,0.0,2.7177290000000003,5.845561,0.023981,1.0,1.449685,1.464204,1.895696,50.933244,0.972074,0.228307,0.277447,0.553655,0,0,10.262475,2.34325,1.450023,False,GMean_Voting_Pred,GMean_Voting_Pred,True,0.6431511001086917
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,20.388512,0.0,0.0,0.5,0.555556,0,0,6.392047,2.0,1.04762,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.1736828970645994
3.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,23.080979,0.0,0.0,0.5,0.555556,0,0,6.741159,2.0,1.3333,False,GMean_Voting_Pred,GMean_Voting_Pred,False,0.15840908074322932
